Embedding-based	Giggle-legacy
HeLa_S3_Cervical_Carcinoma_Bivalent_Poised_TSS	K562_Leukemia_Weak_Repressed_PolyComb
HeLa_S3_Cervical_Carcinoma_Flanking_Bivalent_TSS_Enh	ES_I3_Cell_Line_Enhancers
CD3_Primary_Cells_Cord_BI_Strong_transcription	Left_Ventricle_Genic_enhancers
iPS_18_Cell_Line_Heterochromatin	Fetal_Placenta_Heterochromatin
Sigmoid_Colon_Flanking_Active_TSS	Aorta_Weak_Repressed_PolyComb
HeLa_S3_Cervical_Carcinoma_Bivalent_Enhancer	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Enhancers
HUES48_Cell_Line_Heterochromatin	ES_I3_Cell_Line_Weak_Repressed_PolyComb
IMR90_Cell_Line_Heterochromatin	A549_EtOH_0.02pct_Lung_Carcinoma_Genic_enhancers
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Strong_transcription	HepG2_Hepatocellular_Carcinoma_Genic_enhancers
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Strong_transcription	Brain_Substantia_Nigra_Weak_Repressed_PolyComb
HUES64_Cell_Line_Heterochromatin	Right_Ventricle_Genic_enhancers
Fetal_Placenta_Weak_transcription	Rectal_Smooth_Muscle_Weak_Repressed_PolyComb
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Strong_transcription	Small_Intestine_Weak_Repressed_PolyComb
Adipose_Nuclei_Strong_transcription	iPS_20b_Cell_Line_Enhancers
GM12878_Lymphoblastoid_Weak_transcription	CD3_Primary_Cells_Peripheral_UW_Weak_transcription
iPS_DF_6.9_Cell_Line_Flanking_Bivalent_TSS_Enh	Stomach_Smooth_Muscle_Genic_enhancers
HUES6_Cell_Line_Heterochromatin	Rectal_Mucosa.Donor_31_Weak_Repressed_PolyComb
Fetal_Heart_Flanking_Bivalent_TSS_Enh	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Enhancers
Pancreas_Bivalent_Enhancer	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Genic_enhancers
HUES6_Cell_Line_Strong_transcription	HUES48_Cell_Line_Weak_Repressed_PolyComb
Pancreas_Bivalent_Poised_TSS	Ovary_Weak_Repressed_PolyComb
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Heterochromatin	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Heterochromatin
iPS_DF_19.11_Cell_Line_Weak_Repressed_PolyComb	iPS_15b_Cell_Line_Weak_Repressed_PolyComb
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Heterochromatin	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Genic_enhancers
IMR90_Cell_Line_Weak_transcription	H1_Derived_Mesenchymal_Stem_Cells_Weak_Repressed_PolyComb
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Strong_transcription	iPS_20b_Cell_Line_Weak_Repressed_PolyComb
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_transcription	HepG2_Hepatocellular_Carcinoma_Heterochromatin
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Active_TSS	Psoas_Muscle_Weak_transcription
Breast_vHMEC_Heterochromatin	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Genic_enhancers
Stomach_Mucosa_Flanking_Bivalent_TSS_Enh	Fetal_Kidney_Weak_Repressed_PolyComb
Mobilized_CD34_Primary_Cells_Male_Heterochromatin	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Weak_transcription
CD34_Cultured_Cells_Bivalent_Poised_TSS	CD19_Primary_Cells_Cord_BI_Weak_Repressed_PolyComb
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Weak_transcription	Aorta_Heterochromatin
CD34_Cultured_Cells_Strong_transcription	Fetal_Placenta_Weak_Repressed_PolyComb
Pancreatic_Islets_Flanking_Active_TSS	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Enhancers
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Strong_transcription	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
iPS_18_Cell_Line_Strong_transcription	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Genic_enhancers
iPS_DF_6.9_Cell_Line_Flanking_Active_TSS	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Weak_Repressed_PolyComb
Breast_Myoepithelial_Cells_Weak_transcription	CD15_Primary_Cells_Weak_Repressed_PolyComb
HUES6_Cell_Line_Weak_transcription	GM12878_Lymphoblastoid_Genic_enhancers
4star_Weak_transcription	Breast_Myoepithelial_Cells_Genic_enhancers
Skeletal_Muscle_Female_Weak_transcription	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Weak_transcription	Fetal_Adrenal_Gland_Repressed_PolyComb
Lung_Weak_transcription	Brain_Germinal_Matrix_Weak_Repressed_PolyComb
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Weak_transcription	CD4_Naive_Primary_Cells_Weak_transcription
Right_Atrium_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Weak_transcription
CD34_Cultured_Cells_Weak_transcription	Fetal_Thymus_Weak_transcription
A549_EtOH_0.02pct_Lung_Carcinoma_Weak_transcription	Brain_Angular_Gyrus_Weak_Repressed_PolyComb
Fetal_Thymus_Weak_transcription	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Genic_enhancers
Aorta_Flanking_Bivalent_TSS_Enh	Brain_Substantia_Nigra_Weak_transcription
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription	CD4_Memory_Primary_Cells_Weak_transcription
Monocytes_CD14pp_RO01746_Weak_transcription	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Weak_transcription
Spleen_Weak_transcription	iPS_DF_19.11_Cell_Line_Strong_transcription
Fetal_Muscle_Leg_Weak_transcription	CD14_Primary_Cells_Heterochromatin
Fetal_Placenta_Strong_transcription	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Genic_enhancers
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Strong_transcription	CD14_Primary_Cells_Weak_Repressed_PolyComb
Fetal_Muscle_Trunk_Weak_transcription	Fetal_Heart_Strong_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Weak_transcription	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Weak_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Weak_transcription	IMR90_Cell_Line_Heterochromatin
NHDF_Ad_Adult_Dermal_Fibroblasts_Flanking_Bivalent_TSS_Enh	IMR90_Cell_Line_Weak_transcription
CD56_Primary_Cells_Weak_transcription	Thymus_Weak_transcription
Duodenum_Mucosa_Weak_transcription	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Weak_transcription
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Strong_transcription	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Weak_Repressed_PolyComb
Adult_Liver_Strong_transcription	iPS_DF_6.9_Cell_Line_Strong_transcription
Left_Ventricle_Weak_transcription	Brain_Mid_Frontal_Lobe_Weak_Repressed_PolyComb
CD3_Primary_Cells_Peripheral_UW_Weak_transcription	CD15_Primary_Cells_Weak_transcription
Fetal_Thymus_Strong_transcription	Pancreatic_Islets_Strong_transcription
H1_Derived_Mesenchymal_Stem_Cells_Weak_transcription	HSMM_Skeletal_Muscle_Myoblasts_Weak_transcription
Skeletal_Muscle_Male_Weak_transcription	CD14_Primary_Cells_Weak_transcription
CD4pp_CD25__Th_Primary_Cells_Weak_transcription	Right_Atrium_Weak_transcription
ES_I3_Cell_Line_Flanking_Bivalent_TSS_Enh	Psoas_Muscle_Strong_transcription
Fetal_Adrenal_Gland_Weak_transcription	Right_Ventricle_Weak_transcription
HepG2_Hepatocellular_Carcinoma_Weak_transcription	CD4pp_CD25__Th_Primary_Cells_Weak_Repressed_PolyComb
Spleen_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Heterochromatin
CD14_Primary_Cells_Weak_transcription	Fetal_Lung_Weak_Repressed_PolyComb
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Strong_transcription	Stomach_Mucosa_Strong_transcription
Fetal_Intestine_Large_Weak_transcription	Brain_Anterior_Caudate_Weak_Repressed_PolyComb
Mobilized_CD34_Primary_Cells_Male_Strong_transcription	Pancreatic_Islets_Weak_Repressed_PolyComb
H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Poised_TSS	CD8_Naive_Primary_Cells_Weak_transcription
H1_Cell_Line_Weak_transcription	Small_Intestine_Strong_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Weak_transcription	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_transcription
Brain_Hippocampus_Middle_Weak_transcription	Duodenum_Smooth_Muscle_Weak_Repressed_PolyComb
H9_Derived_Neuron_Cultured_Cells_Strong_transcription	HUVEC_Umbilical_Vein_Endothelial_Cells_Heterochromatin
Mobilized_CD34_Primary_Cells_Male_Weak_transcription	Breast_vHMEC_Weak_transcription
Fetal_Heart_Weak_transcription	Fetal_Kidney_Weak_transcription
Aorta_Bivalent_Enhancer	CD19_Primary_Cells_Peripheral_UW_Weak_transcription
Adipose_Nuclei_Weak_transcription	Fetal_Brain_Male_Strong_transcription
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Strong_transcription	HUES6_Cell_Line_Weak_Repressed_PolyComb
Brain_Cingulate_Gyrus_Weak_transcription	Brain_Inferior_Temporal_Lobe_Weak_Repressed_PolyComb
CD4_Memory_Primary_Cells_Weak_transcription	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Enhancers
Stomach_Mucosa_Weak_transcription	Fetal_Brain_Female_Weak_Repressed_PolyComb
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Strong_transcription	H1_Cell_Line_Weak_transcription
K562_Leukemia_Weak_transcription	CD34_Cultured_Cells_Weak_Repressed_PolyComb
Sigmoid_Colon_Weak_transcription	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Weak_transcription
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Weak_transcription	Dnd41_TCell_Leukemia_Weak_Repressed_PolyComb
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Weak_transcription	CD3_Primary_Cells_Cord_BI_Weak_transcription
Brain_Substantia_Nigra_Weak_transcription	Adult_Liver_Weak_transcription
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Weak_transcription	NHDF_Ad_Adult_Dermal_Fibroblasts_Weak_transcription
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Weak_transcription	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Strong_transcription
Fetal_Intestine_Small_Weak_transcription	Rectal_Mucosa.Donor_29_Weak_Repressed_PolyComb
Dnd41_TCell_Leukemia_Strong_transcription	HSMM_Skeletal_Muscle_Myoblasts_Weak_Repressed_PolyComb
Brain_Inferior_Temporal_Lobe_Weak_transcription	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Weak_transcription
Adult_Liver_Weak_transcription	Brain_Angular_Gyrus_Weak_transcription
Right_Atrium_Weak_transcription	Brain_Mid_Frontal_Lobe_Weak_transcription
HUES48_Cell_Line_Weak_transcription	Fetal_Intestine_Small_Weak_Repressed_PolyComb
iPS_20b_Cell_Line_Weak_transcription	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Weak_transcription
iPS_20b_Cell_Line_Strong_transcription	Fetal_Lung_Weak_transcription
H9_Cell_Line_Flanking_Active_TSS	Colon_Smooth_Muscle_Weak_transcription
H9_Derived_Neuron_Cultured_Cells_Weak_transcription	ES_I3_Cell_Line_Strong_transcription
CD8_Memory_Primary_Cells_Weak_transcription	Rectal_Mucosa.Donor_31_Weak_transcription
Brain_Anterior_Caudate_Weak_transcription	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Weak_transcription
Aorta_Flanking_Active_TSS	NHLF_Lung_Fibroblasts_Weak_Repressed_PolyComb
HUES64_Cell_Line_Weak_transcription	Fetal_Stomach_Weak_transcription
CD3_Primary_Cells_Peripheral_UW_Strong_transcription	K562_Leukemia_Weak_transcription
CD19_Primary_Cells_Peripheral_UW_Strong_transcription	NHDF_Ad_Adult_Dermal_Fibroblasts_Weak_Repressed_PolyComb
CD8_Naive_Primary_Cells_Weak_transcription	Brain_Cingulate_Gyrus_Weak_transcription
Fetal_Lung_Weak_transcription	NH_A_Astrocytes_Weak_transcription
Right_Ventricle_Weak_transcription	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Weak_transcription
Rectal_Mucosa.Donor_29_Weak_transcription	Duodenum_Mucosa_Weak_Repressed_PolyComb
CD19_Primary_Cells_Peripheral_UW_Weak_transcription	Pancreatic_Islets_Weak_transcription
Mobilized_CD34_Primary_Cells_Female_Weak_transcription	HeLa_S3_Cervical_Carcinoma_Weak_transcription
CD19_Primary_Cells_Cord_BI_Weak_transcription	Fetal_Adrenal_Gland_Weak_transcription
Brain_Mid_Frontal_Lobe_Weak_transcription	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Strong_transcription
K562_Leukemia_Flanking_Bivalent_TSS_Enh	Monocytes_CD14pp_RO01746_Weak_transcription
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Weak_transcription	HeLa_S3_Cervical_Carcinoma_Weak_Repressed_PolyComb
Sigmoid_Colon_Flanking_Bivalent_TSS_Enh	NHLF_Lung_Fibroblasts_Weak_transcription
Colon_Smooth_Muscle_Weak_transcription	Brain_Cingulate_Gyrus_Weak_Repressed_PolyComb
HUES48_Cell_Line_Strong_transcription	NH_A_Astrocytes_Weak_Repressed_PolyComb
iPS_15b_Cell_Line_Weak_transcription	CD34_Primary_Cells_Weak_Repressed_PolyComb
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription	Brain_Inferior_Temporal_Lobe_Weak_transcription
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Strong_transcription	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Weak_Repressed_PolyComb
NHDF_Ad_Adult_Dermal_Fibroblasts_Weak_transcription	HMEC_Mammary_Epithelial_Weak_Repressed_PolyComb
Brain_Angular_Gyrus_Weak_transcription	Fetal_Intestine_Large_Weak_transcription
CD3_Primary_Cells_Cord_BI_Weak_transcription	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Heterochromatin
Duodenum_Smooth_Muscle_Weak_transcription	Rectal_Smooth_Muscle_Weak_transcription
Mobilized_CD34_Primary_Cells_Female_Strong_transcription	CD3_Primary_Cells_Peripheral_UW_Weak_Repressed_PolyComb
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Weak_transcription	HUVEC_Umbilical_Vein_Endothelial_Cells_Weak_Repressed_PolyComb
Pancreas_Weak_transcription	ES_I3_Cell_Line_Weak_transcription
Fetal_Stomach_Weak_transcription	Fetal_Muscle_Trunk_Weak_Repressed_PolyComb
Stomach_Smooth_Muscle_Weak_transcription	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Weak_transcription
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription	CD4pp_CD25__Th_Primary_Cells_Weak_transcription
iPS_18_Cell_Line_Weak_transcription	Fetal_Intestine_Small_Weak_transcription
CD15_Primary_Cells_Weak_transcription	HUVEC_Umbilical_Vein_Endothelial_Cells_Weak_transcription
Rectal_Mucosa.Donor_31_Weak_transcription	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Weak_transcription
Brain_Germinal_Matrix_Weak_transcription	HUES48_Cell_Line_Weak_transcription
ES_WA7_Cell_Line_Genic_enhancers	A549_EtOH_0.02pct_Lung_Carcinoma_Weak_transcription
Ovary_Weak_transcription	Skeletal_Muscle_Female_Weak_transcription
HSMM_Skeletal_Muscle_Myoblasts_Weak_transcription	HepG2_Hepatocellular_Carcinoma_Weak_Repressed_PolyComb
CD4_Naive_Primary_Cells_Weak_transcription	CD34_Cultured_Cells_Weak_transcription
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Strong_transcription	CD3_Primary_Cells_Cord_BI_Weak_Repressed_PolyComb
Neurosphere_Cultured_Cells_Cortex_Derived_Weak_transcription	H9_Derived_Neuron_Cultured_Cells_Weak_transcription
iPS_18_Cell_Line_Weak_Repressed_PolyComb	HMEC_Mammary_Epithelial_Weak_transcription
NHEK_Epidermal_Keratinocytes_Weak_transcription	Fetal_Muscle_Leg_Weak_transcription
ES_I3_Cell_Line_Weak_transcription	Brain_Hippocampus_Middle_Weak_transcription
Small_Intestine_Flanking_Bivalent_TSS_Enh	CD8_Memory_Primary_Cells_Strong_transcription
Placenta_Amnion_Weak_transcription	Brain_Anterior_Caudate_Weak_transcription
Osteoblasts_Weak_transcription	Osteoblasts_Weak_transcription
HUES64_Cell_Line_Strong_transcription	Skeletal_Muscle_Female_Weak_Repressed_PolyComb
Esophagus_Weak_transcription	CD19_Primary_Cells_Cord_BI_Weak_transcription
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Weak_transcription	IMR90_Cell_Line_Weak_Repressed_PolyComb
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Weak_transcription	GM12878_Lymphoblastoid_Weak_transcription
H9_Cell_Line_Weak_transcription	iPS_15b_Cell_Line_Weak_transcription
Fetal_Brain_Male_Weak_transcription	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_Repressed_PolyComb
Pancreatic_Islets_Bivalent_Enhancer	CD34_Primary_Cells_Weak_transcription
Peripheral_Blood_Mononuclear_Primary_Cells_Weak_transcription	Skeletal_Muscle_Male_Weak_transcription
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Weak_Repressed_PolyComb
Small_Intestine_Weak_transcription	Muscle_Satellite_Cultured_Cells_Weak_transcription
Breast_vHMEC_Weak_transcription	iPS_18_Cell_Line_Weak_transcription
Muscle_Satellite_Cultured_Cells_Weak_transcription	Monocytes_CD14pp_RO01746_Weak_Repressed_PolyComb
Fetal_Brain_Female_Weak_transcription	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription
Thymus_Weak_transcription	Brain_Germinal_Matrix_Weak_transcription
CD34_Primary_Cells_Weak_transcription	Breast_Myoepithelial_Cells_Weak_transcription
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Weak_transcription	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Weak_transcription
Gastric_Weak_transcription	Fetal_Stomach_Weak_Repressed_PolyComb
NHLF_Lung_Fibroblasts_Weak_transcription	Duodenum_Smooth_Muscle_Weak_transcription
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Weak_transcription	NHEK_Epidermal_Keratinocytes_Weak_transcription
H1_Cell_Line_Weak_Repressed_PolyComb	CD4_Memory_Primary_Cells_Strong_transcription
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Strong_transcription	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Weak_transcription
NH_A_Astrocytes_Weak_transcription	HUES6_Cell_Line_Weak_transcription
HeLa_S3_Cervical_Carcinoma_Weak_transcription	iPS_20b_Cell_Line_Weak_transcription
Psoas_Muscle_Weak_transcription	Adult_Liver_Weak_Repressed_PolyComb
H9_Cell_Line_Weak_Repressed_PolyComb	Skeletal_Muscle_Male_Weak_Repressed_PolyComb
Dnd41_TCell_Leukemia_Weak_transcription	Neurosphere_Cultured_Cells_Cortex_Derived_Weak_Repressed_PolyComb
Colonic_Mucosa_Weak_transcription	Left_Ventricle_Weak_Repressed_PolyComb
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Weak_transcription	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Weak_Repressed_PolyComb
ES_WA7_Cell_Line_Weak_transcription	Fetal_Intestine_Large_Weak_Repressed_PolyComb
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Weak_transcription	Rectal_Mucosa.Donor_29_Weak_transcription
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Active_TSS	Dnd41_TCell_Leukemia_Weak_transcription
CD4pp_CD25__Th_Primary_Cells_Strong_transcription	Duodenum_Mucosa_Weak_transcription
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_Repressed_PolyComb	Adipose_Nuclei_Weak_Repressed_PolyComb
CD56_Primary_Cells_Strong_transcription	HUES64_Cell_Line_Weak_transcription
HMEC_Mammary_Epithelial_Weak_transcription	Brain_Hippocampus_Middle_Weak_Repressed_PolyComb
HepG2_Hepatocellular_Carcinoma_Heterochromatin	NHEK_Epidermal_Keratinocytes_Weak_Repressed_PolyComb
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Weak_Repressed_PolyComb	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Weak_transcription
Rectal_Smooth_Muscle_Weak_transcription	Osteoblasts_Weak_Repressed_PolyComb
iPS_DF_6.9_Cell_Line_Weak_transcription	Muscle_Satellite_Cultured_Cells_Weak_Repressed_PolyComb
CD15_Primary_Cells_Strong_transcription	Fetal_Brain_Female_Weak_transcription
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Weak_transcription	Neurosphere_Cultured_Cells_Cortex_Derived_Weak_transcription
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Flanking_Bivalent_TSS_Enh	CD8_Naive_Primary_Cells_Strong_transcription
iPS_20b_Cell_Line_Weak_Repressed_PolyComb	H9_Derived_Neuron_Cultured_Cells_Weak_Repressed_PolyComb
Fetal_Kidney_Weak_transcription	Fetal_Muscle_Leg_Weak_Repressed_PolyComb
iPS_15b_Cell_Line_Weak_Repressed_PolyComb	HepG2_Hepatocellular_Carcinoma_Weak_transcription
Small_Intestine_Flanking_Active_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Weak_transcription
ES_I3_Cell_Line_Weak_Repressed_PolyComb	Stomach_Smooth_Muscle_Weak_transcription
H9_Cell_Line_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Weak_Repressed_PolyComb
Breast_vHMEC_Flanking_Bivalent_TSS_Enh	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Weak_transcription
HUES48_Cell_Line_Weak_Repressed_PolyComb	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Weak_Repressed_PolyComb
iPS_DF_6.9_Cell_Line_Weak_Repressed_PolyComb	Adipose_Nuclei_Weak_transcription
HUVEC_Umbilical_Vein_Endothelial_Cells_Weak_transcription	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription
HUES64_Cell_Line_Weak_Repressed_PolyComb	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Strong_transcription
4star_Weak_Repressed_PolyComb	Mobilized_CD34_Primary_Cells_Female_Weak_transcription
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Weak_Repressed_PolyComb	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Weak_Repressed_PolyComb
CD14_Primary_Cells_Strong_transcription	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_Repressed_PolyComb
Pancreatic_Islets_Weak_transcription	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Weak_Repressed_PolyComb
Monocytes_CD14pp_RO01746_Strong_transcription	Right_Atrium_Weak_Repressed_PolyComb
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	A549_EtOH_0.02pct_Lung_Carcinoma_Weak_Repressed_PolyComb
Fetal_Thymus_Weak_Repressed_PolyComb	Mobilized_CD34_Primary_Cells_Female_Weak_Repressed_PolyComb
HUVEC_Umbilical_Vein_Endothelial_Cells_Heterochromatin	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_transcription
ES_WA7_Cell_Line_Flanking_Active_TSS	iPS_15b_Cell_Line_Strong_transcription
Pancreas_Weak_Repressed_PolyComb	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Weak_Repressed_PolyComb
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Weak_Repressed_PolyComb	H9_Cell_Line_Strong_transcription
Lung_Weak_Repressed_PolyComb	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_Repressed_PolyComb
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Weak_Repressed_PolyComb	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Weak_Repressed_PolyComb
Fetal_Placenta_Weak_Repressed_PolyComb	Fetal_Adrenal_Gland_Weak_Repressed_PolyComb
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Weak_Repressed_PolyComb	Mobilized_CD34_Primary_Cells_Male_Weak_transcription
Fetal_Kidney_Flanking_Bivalent_TSS_Enh	K562_Leukemia_Strong_transcription
Fetal_Muscle_Trunk_Weak_Repressed_PolyComb	Breast_Myoepithelial_Cells_Weak_Repressed_PolyComb
Gastric_Weak_Repressed_PolyComb	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Strong_transcription
Aorta_Weak_transcription	Stomach_Smooth_Muscle_Weak_Repressed_PolyComb
HUES6_Cell_Line_Weak_Repressed_PolyComb	Right_Ventricle_Weak_Repressed_PolyComb
ES_WA7_Cell_Line_Flanking_Bivalent_TSS_Enh	Placenta_Amnion_Strong_transcription
Fetal_Stomach_Weak_Repressed_PolyComb	Fetal_Kidney_Strong_transcription
Fetal_Adrenal_Gland_Weak_Repressed_PolyComb	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_Repressed_PolyComb
IMR90_Cell_Line_Weak_Repressed_PolyComb	Fetal_Heart_Repressed_PolyComb
Monocytes_CD14pp_RO01746_Weak_Repressed_PolyComb	HeLa_S3_Cervical_Carcinoma_Strong_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Weak_Repressed_PolyComb	NHDF_Ad_Adult_Dermal_Fibroblasts_Strong_transcription
ES_WA7_Cell_Line_Weak_Repressed_PolyComb	Mobilized_CD34_Primary_Cells_Male_Weak_Repressed_PolyComb
CD14_Primary_Cells_Weak_Repressed_PolyComb	CD4_Naive_Primary_Cells_Strong_transcription
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_Repressed_PolyComb	Pancreas_Strong_transcription
Fetal_Kidney_Weak_Repressed_PolyComb	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Weak_Repressed_PolyComb
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Weak_Repressed_PolyComb	A549_EtOH_0.02pct_Lung_Carcinoma_Strong_transcription
Fetal_Lung_Weak_Repressed_PolyComb	Breast_vHMEC_Strong_transcription
Fetal_Muscle_Leg_Weak_Repressed_PolyComb	NH_A_Astrocytes_Strong_transcription
Mobilized_CD34_Primary_Cells_Male_Weak_Repressed_PolyComb	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Strong_transcription
