Embedding-based	Giggle-legacy
HUES48_Cell_Line_Flanking_Active_TSS	Brain_Substantia_Nigra_ZNF_genes_and_repeats
Fetal_Adrenal_Gland_Bivalent_Poised_TSS	Ovary_ZNF_genes_and_repeats
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Quiescent_Low	Fetal_Stomach_Weak_transcription
Brain_Germinal_Matrix_Flanking_Bivalent_TSS_Enh	Brain_Inferior_Temporal_Lobe_ZNF_genes_and_repeats
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Bivalent_Enhancer	Placenta_Amnion_Active_TSS
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Flanking_Active_TSS	Duodenum_Smooth_Muscle_Genic_enhancers
4star_Bivalent_Poised_TSS	Neurosphere_Cultured_Cells_Cortex_Derived_Heterochromatin
Breast_Myoepithelial_Cells_Flanking_Active_TSS	Fetal_Brain_Male_ZNF_genes_and_repeats
CD3_Primary_Cells_Peripheral_UW_Flanking_Bivalent_TSS_Enh	Rectal_Mucosa.Donor_29_ZNF_genes_and_repeats
Brain_Inferior_Temporal_Lobe_Flanking_Active_TSS	Colonic_Mucosa_Heterochromatin
CD14_Primary_Cells_Quiescent_Low	ES_WA7_Cell_Line_Weak_transcription
Brain_Anterior_Caudate_Flanking_Active_TSS	Duodenum_Smooth_Muscle_Heterochromatin
Right_Atrium_Bivalent_Poised_TSS	GM12878_Lymphoblastoid_ZNF_genes_and_repeats
HSMM_Skeletal_Muscle_Myoblasts_Flanking_Active_TSS	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Weak_transcription
CD34_Primary_Cells_Bivalent_Enhancer	CD56_Primary_Cells_ZNF_genes_and_repeats
IMR90_Cell_Line_Bivalent_Poised_TSS	Brain_Cingulate_Gyrus_Heterochromatin
CD4pp_CD25__Th_Primary_Cells_Flanking_Bivalent_TSS_Enh	Brain_Germinal_Matrix_ZNF_genes_and_repeats
Pancreas_Flanking_Bivalent_TSS_Enh	Muscle_Satellite_Cultured_Cells_ZNF_genes_and_repeats
Aorta_Bivalent_Poised_TSS	CD19_Primary_Cells_Peripheral_UW_ZNF_genes_and_repeats
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Quiescent_Low	Brain_Angular_Gyrus_ZNF_genes_and_repeats
Stomach_Smooth_Muscle_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_ZNF_genes_and_repeats
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Quiescent_Low	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Heterochromatin
iPS_20b_Cell_Line_Bivalent_Enhancer	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Bivalent_Poised_TSS
Skeletal_Muscle_Female_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_ZNF_genes_and_repeats
Fetal_Muscle_Trunk_Bivalent_Poised_TSS	Adult_Liver_Genic_enhancers
Sigmoid_Colon_Transcr_at_gene_5_and_3	Duodenum_Mucosa_ZNF_genes_and_repeats
H9_Derived_Neuron_Cultured_Cells_Flanking_Bivalent_TSS_Enh	NH_A_Astrocytes_Genic_enhancers
Sigmoid_Colon_Bivalent_Poised_TSS	Pancreatic_Islets_ZNF_genes_and_repeats
CD34_Cultured_Cells_Bivalent_Enhancer	Right_Ventricle_ZNF_genes_and_repeats
Fetal_Stomach_Flanking_Bivalent_TSS_Enh	Brain_Hippocampus_Middle_ZNF_genes_and_repeats
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Enhancer	Aorta_Weak_transcription
Fetal_Thymus_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Genic_enhancers
ES_WA7_Cell_Line_Transcr_at_gene_5_and_3	4star_Transcr_at_gene_5_and_3
Mobilized_CD34_Primary_Cells_Male_Bivalent_Enhancer	CD8_Memory_Primary_Cells_Heterochromatin
Colon_Smooth_Muscle_Flanking_Active_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh
HUES64_Cell_Line_Flanking_Active_TSS	Brain_Angular_Gyrus_Heterochromatin
Colonic_Mucosa_Bivalent_Poised_TSS	Right_Atrium_Transcr_at_gene_5_and_3
IMR90_Cell_Line_Flanking_Active_TSS	Monocytes_CD14pp_RO01746_ZNF_genes_and_repeats
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Quiescent_Low	Osteoblasts_ZNF_genes_and_repeats
Skeletal_Muscle_Male_Bivalent_Poised_TSS	NH_A_Astrocytes_ZNF_genes_and_repeats
NHDF_Ad_Adult_Dermal_Fibroblasts_Flanking_Active_TSS	Rectal_Mucosa.Donor_29_Heterochromatin
Fetal_Intestine_Large_Bivalent_Enhancer	Sigmoid_Colon_ZNF_genes_and_repeats
Skeletal_Muscle_Female_Bivalent_Enhancer	H9_Cell_Line_Genic_enhancers
Skeletal_Muscle_Female_Bivalent_Poised_TSS	iPS_DF_19.11_Cell_Line_Bivalent_Poised_TSS
Stomach_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	HepG2_Hepatocellular_Carcinoma_ZNF_genes_and_repeats
Esophagus_Bivalent_Poised_TSS	CD4_Naive_Primary_Cells_ZNF_genes_and_repeats
H9_Derived_Neuron_Cultured_Cells_Bivalent_Poised_TSS	CD34_Cultured_Cells_ZNF_genes_and_repeats
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Flanking_Active_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Transcr_at_gene_5_and_3
CD19_Primary_Cells_Cord_BI_Bivalent_Enhancer	Brain_Hippocampus_Middle_Heterochromatin
CD14_Primary_Cells_Flanking_Bivalent_TSS_Enh	Brain_Anterior_Caudate_Heterochromatin
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Flanking_Bivalent_TSS_Enh	iPS_DF_6.9_Cell_Line_Bivalent_Poised_TSS
Skeletal_Muscle_Male_Flanking_Bivalent_TSS_Enh	Skeletal_Muscle_Female_ZNF_genes_and_repeats
Fetal_Brain_Male_Flanking_Active_TSS	Left_Ventricle_Genic_enhancers
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Bivalent_Enhancer	Fetal_Muscle_Leg_ZNF_genes_and_repeats
Fetal_Placenta_Bivalent_Poised_TSS	Small_Intestine_Weak_transcription
Brain_Angular_Gyrus_Flanking_Active_TSS	NHEK_Epidermal_Keratinocytes_Heterochromatin
Brain_Mid_Frontal_Lobe_Flanking_Active_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_ZNF_genes_and_repeats
Ovary_Transcr_at_gene_5_and_3	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Heterochromatin
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Heterochromatin
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	Placenta_Amnion_Flanking_Bivalent_TSS_Enh
GM12878_Lymphoblastoid_Bivalent_Poised_TSS	Adipose_Nuclei_ZNF_genes_and_repeats
Adipose_Nuclei_Bivalent_Enhancer	Brain_Cingulate_Gyrus_ZNF_genes_and_repeats
HepG2_Hepatocellular_Carcinoma_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Genic_enhancers
Peripheral_Blood_Mononuclear_Primary_Cells_Active_TSS	Adipose_Nuclei_Heterochromatin
CD8_Naive_Primary_Cells_Bivalent_Poised_TSS	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Flanking_Active_TSS	Breast_vHMEC_ZNF_genes_and_repeats
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Bivalent_Enhancer	Fetal_Heart_ZNF_genes_and_repeats
iPS_DF_6.9_Cell_Line_Bivalent_Enhancer	Duodenum_Smooth_Muscle_ZNF_genes_and_repeats
NHLF_Lung_Fibroblasts_Flanking_Active_TSS	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Enhancer	4star_ZNF_genes_and_repeats
CD34_Cultured_Cells_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Strong_transcription
Brain_Hippocampus_Middle_Flanking_Bivalent_TSS_Enh	Muscle_Satellite_Cultured_Cells_Heterochromatin
Gastric_Transcr_at_gene_5_and_3	Fetal_Brain_Female_ZNF_genes_and_repeats
Fetal_Heart_Flanking_Active_TSS	Fetal_Intestine_Small_Heterochromatin
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Heterochromatin
Colonic_Mucosa_Flanking_Bivalent_TSS_Enh	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats
ES_WA7_Cell_Line_Bivalent_Enhancer	H1_Cell_Line_Heterochromatin
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Flanking_Bivalent_TSS_Enh	NHLF_Lung_Fibroblasts_Heterochromatin
CD3_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh	Rectal_Mucosa.Donor_31_ZNF_genes_and_repeats
Gastric_Flanking_Bivalent_TSS_Enh	CD8_Memory_Primary_Cells_ZNF_genes_and_repeats
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Adult_Liver_ZNF_genes_and_repeats
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Poised_TSS	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Quiescent_Low	CD8_Naive_Primary_Cells_ZNF_genes_and_repeats
HUVEC_Umbilical_Vein_Endothelial_Cells_Flanking_Bivalent_TSS_Enh	ES_WA7_Cell_Line_Heterochromatin
Sigmoid_Colon_Bivalent_Enhancer	CD4pp_CD25__Th_Primary_Cells_Heterochromatin
4star_Flanking_Bivalent_TSS_Enh	iPS_15b_Cell_Line_Transcr_at_gene_5_and_3
Fetal_Intestine_Large_Flanking_Active_TSS	ES_I3_Cell_Line_Heterochromatin
NHEK_Epidermal_Keratinocytes_Flanking_Bivalent_TSS_Enh	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_ZNF_genes_and_repeats
Fetal_Stomach_Flanking_Active_TSS	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_ZNF_genes_and_repeats
Right_Ventricle_Flanking_Active_TSS	Fetal_Muscle_Trunk_ZNF_genes_and_repeats
Esophagus_Bivalent_Enhancer	CD3_Primary_Cells_Peripheral_UW_ZNF_genes_and_repeats
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	CD8_Naive_Primary_Cells_Heterochromatin
CD56_Primary_Cells_Flanking_Bivalent_TSS_Enh	CD4_Memory_Primary_Cells_ZNF_genes_and_repeats
Fetal_Intestine_Small_Flanking_Active_TSS	iPS_15b_Cell_Line_Genic_enhancers
ES_WA7_Cell_Line_ZNF_genes_and_repeats	Breast_Myoepithelial_Cells_ZNF_genes_and_repeats
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Transcr_at_gene_5_and_3	Adult_Liver_Heterochromatin
Duodenum_Mucosa_Flanking_Bivalent_TSS_Enh	Right_Ventricle_Heterochromatin
Brain_Substantia_Nigra_Flanking_Active_TSS	CD3_Primary_Cells_Peripheral_UW_Heterochromatin
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Genic_enhancers	Small_Intestine_ZNF_genes_and_repeats
IMR90_Cell_Line_Bivalent_Enhancer	CD4pp_CD25pp_CD127__Treg_Primary_Cells_ZNF_genes_and_repeats
Right_Ventricle_Bivalent_Poised_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Heterochromatin
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Poised_TSS	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_ZNF_genes_and_repeats
HUES6_Cell_Line_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Poised_TSS	CD4_Memory_Primary_Cells_Heterochromatin
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Enhancer	CD4pp_CD25__Th_Primary_Cells_ZNF_genes_and_repeats
Peripheral_Blood_Mononuclear_Primary_Cells_Bivalent_Poised_TSS	Dnd41_TCell_Leukemia_ZNF_genes_and_repeats
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Bivalent_Enhancer	Neurosphere_Cultured_Cells_Cortex_Derived_ZNF_genes_and_repeats
CD34_Primary_Cells_Flanking_Bivalent_TSS_Enh	iPS_15b_Cell_Line_ZNF_genes_and_repeats
K562_Leukemia_Bivalent_Poised_TSS	H1_Cell_Line_ZNF_genes_and_repeats
Fetal_Intestine_Small_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_ZNF_genes_and_repeats
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Enhancer	Fetal_Stomach_Heterochromatin
Fetal_Placenta_Flanking_Bivalent_TSS_Enh	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin
iPS_18_Cell_Line_Flanking_Bivalent_TSS_Enh	H9_Derived_Neuron_Cultured_Cells_ZNF_genes_and_repeats
Duodenum_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Heterochromatin
Muscle_Satellite_Cultured_Cells_Bivalent_Poised_TSS	Mobilized_CD34_Primary_Cells_Male_Heterochromatin
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Quiescent_Low	Fetal_Lung_ZNF_genes_and_repeats
H9_Cell_Line_Bivalent_Enhancer	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Genic_enhancers
Thymus_Flanking_Bivalent_TSS_Enh	Placenta_Amnion_Heterochromatin
CD15_Primary_Cells_Bivalent_Enhancer	ES_I3_Cell_Line_ZNF_genes_and_repeats
HMEC_Mammary_Epithelial_Flanking_Bivalent_TSS_Enh	H1_Cell_Line_Transcr_at_gene_5_and_3
CD19_Primary_Cells_Peripheral_UW_Flanking_Bivalent_TSS_Enh	iPS_DF_19.11_Cell_Line_Strong_transcription
Monocytes_CD14pp_RO01746_Bivalent_Enhancer	4star_Genic_enhancers
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Bivalent_Enhancer	HUES6_Cell_Line_Heterochromatin
Breast_vHMEC_Bivalent_Poised_TSS	CD15_Primary_Cells_Heterochromatin
Breast_Myoepithelial_Cells_Flanking_Bivalent_TSS_Enh	H9_Cell_Line_Bivalent_Poised_TSS
Pancreas_Flanking_Active_TSS	Fetal_Adrenal_Gland_Heterochromatin
iPS_15b_Cell_Line_Flanking_Active_TSS	Psoas_Muscle_ZNF_genes_and_repeats
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Poised_TSS	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Bivalent_Poised_TSS	H1_Cell_Line_Weak_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Bivalent_Poised_TSS	ES_I3_Cell_Line_Weak_transcription
Breast_Myoepithelial_Cells_Quiescent_Low	Peripheral_Blood_Mononuclear_Primary_Cells_Heterochromatin
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Bivalent_Enhancer	HUES6_Cell_Line_Transcr_at_gene_5_and_3
Ovary_Bivalent_Poised_TSS	ES_I3_Cell_Line_Genic_enhancers
Muscle_Satellite_Cultured_Cells_Bivalent_Enhancer	Fetal_Heart_Heterochromatin
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Bivalent_Enhancer	Small_Intestine_Heterochromatin
H1_Cell_Line_Flanking_Bivalent_TSS_Enh	Left_Ventricle_Heterochromatin
Monocytes_CD14pp_RO01746_Bivalent_Poised_TSS	H9_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats
Rectal_Mucosa.Donor_31_Bivalent_Enhancer	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_ZNF_genes_and_repeats
Brain_Angular_Gyrus_Bivalent_Enhancer	HUVEC_Umbilical_Vein_Endothelial_Cells_ZNF_genes_and_repeats
Fetal_Brain_Female_Flanking_Bivalent_TSS_Enh	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_ZNF_genes_and_repeats
H1_Cell_Line_Flanking_Active_TSS	HUES64_Cell_Line_Heterochromatin
NHDF_Ad_Adult_Dermal_Fibroblasts_Bivalent_Enhancer	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Heterochromatin
Duodenum_Mucosa_Bivalent_Enhancer	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats
Left_Ventricle_Bivalent_Enhancer	HUES6_Cell_Line_ZNF_genes_and_repeats
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Quiescent_Low	NHDF_Ad_Adult_Dermal_Fibroblasts_Heterochromatin
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	Osteoblasts_Heterochromatin
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Bivalent_Enhancer	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Flanking_Active_TSS	Fetal_Brain_Male_Heterochromatin
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Enhancer	HUES64_Cell_Line_Transcr_at_gene_5_and_3
Breast_vHMEC_Bivalent_Enhancer	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Heterochromatin
CD19_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh	CD19_Primary_Cells_Cord_BI_ZNF_genes_and_repeats
NHEK_Epidermal_Keratinocytes_Bivalent_Enhancer	Pancreas_Quiescent_Low
Gastric_Repressed_PolyComb	iPS_20b_Cell_Line_Heterochromatin
NH_A_Astrocytes_Bivalent_Enhancer	Pancreatic_Islets_Heterochromatin
GM12878_Lymphoblastoid_Bivalent_Enhancer	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_ZNF_genes_and_repeats
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Enhancer	Rectal_Mucosa.Donor_31_Heterochromatin
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Poised_TSS	Spleen_Strong_transcription
H1_Derived_Mesenchymal_Stem_Cells_Quiescent_Low	HUES48_Cell_Line_Transcr_at_gene_5_and_3
Dnd41_TCell_Leukemia_Bivalent_Enhancer	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Heterochromatin
Brain_Hippocampus_Middle_Bivalent_Enhancer	Mobilized_CD34_Primary_Cells_Male_ZNF_genes_and_repeats
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Flanking_Active_TSS	Fetal_Lung_Heterochromatin
K562_Leukemia_Bivalent_Enhancer	Brain_Germinal_Matrix_Heterochromatin
HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Enhancer	CD34_Primary_Cells_ZNF_genes_and_repeats
iPS_DF_19.11_Cell_Line_Bivalent_Poised_TSS	Gastric_Quiescent_Low
GM12878_Lymphoblastoid_Flanking_Bivalent_TSS_Enh	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Heterochromatin
Fetal_Brain_Male_Bivalent_Poised_TSS	Mobilized_CD34_Primary_Cells_Female_ZNF_genes_and_repeats
Brain_Cingulate_Gyrus_Bivalent_Enhancer	CD3_Primary_Cells_Cord_BI_ZNF_genes_and_repeats
Fetal_Heart_Bivalent_Poised_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Heterochromatin
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Poised_TSS	H1_Cell_Line_Genic_enhancers
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Flanking_Bivalent_TSS_Enh	iPS_18_Cell_Line_Transcr_at_gene_5_and_3
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Flanking_Bivalent_TSS_Enh	Stomach_Mucosa_Strong_transcription
Brain_Mid_Frontal_Lobe_Bivalent_Enhancer	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin
Lung_Quiescent_Low	Fetal_Placenta_Heterochromatin
NHEK_Epidermal_Keratinocytes_Quiescent_Low	iPS_18_Cell_Line_Heterochromatin
Lung_Bivalent_Poised_TSS	Breast_Myoepithelial_Cells_Heterochromatin
Rectal_Mucosa.Donor_29_Flanking_Bivalent_TSS_Enh	Sigmoid_Colon_Heterochromatin
Breast_vHMEC_Flanking_Active_TSS	Aorta_Quiescent_Low
Colonic_Mucosa_Bivalent_Enhancer	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Heterochromatin
Brain_Anterior_Caudate_Bivalent_Enhancer	Monocytes_CD14pp_RO01746_Heterochromatin
Stomach_Smooth_Muscle_Bivalent_Enhancer	HUES48_Cell_Line_ZNF_genes_and_repeats
CD3_Primary_Cells_Cord_BI_Bivalent_Enhancer	iPS_20b_Cell_Line_Transcr_at_gene_5_and_3
Brain_Germinal_Matrix_Bivalent_Enhancer	Psoas_Muscle_Heterochromatin
Right_Ventricle_Flanking_Bivalent_TSS_Enh	HUES6_Cell_Line_Genic_enhancers
NHLF_Lung_Fibroblasts_Bivalent_Enhancer	Fetal_Intestine_Small_Strong_transcription
HMEC_Mammary_Epithelial_Bivalent_Enhancer	HUES48_Cell_Line_Weak_transcription
iPS_20b_Cell_Line_Flanking_Bivalent_TSS_Enh	IMR90_Cell_Line_Heterochromatin
Fetal_Intestine_Large_Flanking_Bivalent_TSS_Enh	Fetal_Brain_Female_Heterochromatin
Muscle_Satellite_Cultured_Cells_Flanking_Bivalent_TSS_Enh	HUES64_Cell_Line_Weak_transcription
Brain_Inferior_Temporal_Lobe_Bivalent_Enhancer	HUES48_Cell_Line_Heterochromatin
Osteoblasts_Bivalent_Enhancer	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Heterochromatin
Aorta_Quiescent_Low	4star_Heterochromatin
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Bivalent_Enhancer	iPS_15b_Cell_Line_Weak_transcription
Rectal_Mucosa.Donor_29_Bivalent_Enhancer	Fetal_Muscle_Trunk_Heterochromatin
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Poised_TSS	CD3_Primary_Cells_Cord_BI_Heterochromatin
Peripheral_Blood_Mononuclear_Primary_Cells_Flanking_Bivalent_TSS_Enh	CD14_Primary_Cells_Heterochromatin
Colon_Smooth_Muscle_Bivalent_Enhancer	iPS_20b_Cell_Line_ZNF_genes_and_repeats
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Enhancer	Fetal_Stomach_Strong_transcription
Thymus_Bivalent_Enhancer	Fetal_Muscle_Leg_Heterochromatin
CD8_Memory_Primary_Cells_Bivalent_Poised_TSS	HUES64_Cell_Line_ZNF_genes_and_repeats
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Enhancer	Gastric_Strong_transcription
Fetal_Kidney_Flanking_Active_TSS	HUES64_Cell_Line_Genic_enhancers
Duodenum_Smooth_Muscle_Bivalent_Enhancer	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Heterochromatin
ES_I3_Cell_Line_Flanking_Active_TSS	HUVEC_Umbilical_Vein_Endothelial_Cells_Heterochromatin
Dnd41_TCell_Leukemia_Bivalent_Poised_TSS	Duodenum_Mucosa_Heterochromatin
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Bivalent_Poised_TSS	H1_Derived_Mesenchymal_Stem_Cells_Strong_transcription
HUES48_Cell_Line_Flanking_Bivalent_TSS_Enh	Right_Ventricle_Strong_transcription
Stomach_Mucosa_Flanking_Active_TSS	Pancreatic_Islets_Strong_transcription
CD19_Primary_Cells_Cord_BI_Bivalent_Poised_TSS	Fetal_Heart_Strong_transcription
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Strong_transcription
NH_A_Astrocytes_Flanking_Bivalent_TSS_Enh	Spleen_Quiescent_Low
Neurosphere_Cultured_Cells_Cortex_Derived_Bivalent_Poised_TSS	iPS_15b_Cell_Line_Heterochromatin
Fetal_Kidney_Bivalent_Enhancer	IMR90_Cell_Line_Strong_transcription
CD4_Memory_Primary_Cells_Bivalent_Poised_TSS	Breast_vHMEC_Heterochromatin
HMEC_Mammary_Epithelial_Quiescent_Low	Lung_Quiescent_Low
Adipose_Nuclei_Bivalent_Poised_TSS	iPS_20b_Cell_Line_Weak_transcription
Brain_Substantia_Nigra_Bivalent_Enhancer	HUES48_Cell_Line_Genic_enhancers
CD4_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	Adult_Liver_Quiescent_Low
CD14_Primary_Cells_Bivalent_Poised_TSS	Esophagus_Strong_transcription
Ovary_Bivalent_Enhancer	CD56_Primary_Cells_Heterochromatin
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Bivalent_Poised_TSS	Brain_Mid_Frontal_Lobe_Strong_transcription
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Strong_transcription
Adult_Liver_Bivalent_Poised_TSS	Lung_Strong_transcription
Gastric_Bivalent_Enhancer	NHLF_Lung_Fibroblasts_Strong_transcription
IMR90_Cell_Line_Flanking_Bivalent_TSS_Enh	Fetal_Brain_Female_Strong_transcription
HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Poised_TSS	H1_Derived_Neuronal_Progenitor_Cultured_Cells_Quiescent_Low
H1_Derived_Mesenchymal_Stem_Cells_Flanking_Active_TSS	Stomach_Smooth_Muscle_Strong_transcription
Fetal_Brain_Female_Bivalent_Enhancer	Dnd41_TCell_Leukemia_Quiescent_Low
Brain_Inferior_Temporal_Lobe_Flanking_Bivalent_TSS_Enh	HeLa_S3_Cervical_Carcinoma_Quiescent_Low
Fetal_Adrenal_Gland_Quiescent_Low	Peripheral_Blood_Mononuclear_Primary_Cells_Strong_transcription
CD4_Naive_Primary_Cells_Bivalent_Poised_TSS	Pancreas_Strong_transcription
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Quiescent_Low
